#1
double data(8760,4)
#Time [s], Belpex electricity price [Euro/MWh], Dynamic consumer price [Euro/MWh], Dynamic injection price [Euro/MWh]
9072000, 47.750004, 144.134804, 30.044004
9075600, 44.179992, 140.493392, 26.545392
9079200, 41.299992, 137.555792, 23.722992
9082800, 39.999996, 136.229796, 22.448996
9086400, 39.309984, 135.525984, 21.772784
9090000, 45.259992, 141.594992, 27.603792
9093600, 46.800000, 143.165800, 29.113000
9097200, 79.819992, 176.846192, 61.472592
9100800, 56.000016, 152.549816, 38.129016
9104400, 53.619984, 150.122184, 35.796584
9108000, 10.159999, 105.792999, 0.000000
9111600, 26.770000, 122.735200, 9.483600
9115200, 25.480001, 121.419401, 8.219401
9118800, 20.850001, 116.696801, 3.682001
9122400, 9.010001, 104.620001, 0.000000
9126000, 6.599999, 102.161799, 0.000000
9129600, 2.370000, 97.847200, 0.000000
9133200, 26.799998, 122.765798, 9.512998
9136800, 47.319984, 143.696184, 29.622584
9140400, 54.020016, 150.530216, 36.188616
9144000, 55.890000, 152.437600, 38.021200
9147600, 51.670008, 148.133208, 33.885608
9151200, 38.670012, 134.873212, 21.145612
9154800, 25.060000, 120.991000, 7.807800
9158400, 0.440000, 95.878600, 0.000000
9162000, 0.000000, 95.429800, 0.000000
9165600, -0.230000, 95.195200, 0.000000
9169200, -0.270000, 95.154400, 0.000000
9172800, 5.969999, 101.519199, 0.000000
9176400, 12.970001, 108.659201, 0.000000
9180000, 23.140001, 119.032601, 5.926201
9183600, 46.749996, 143.114796, 29.063996
9187200, 51.320016, 147.776216, 33.542616
9190800, 42.890004, 139.177604, 25.281204
9194400, 33.700000, 129.803800, 16.275000
9198000, 27.749999, 123.734799, 10.443999
9201600, 26.070001, 122.021201, 8.797601
9205200, 16.200000, 111.953800, 0.000000
9208800, 16.319999, 112.076199, 0.000000
9212400, 18.439999, 114.238599, 1.320199
9216000, 24.070000, 119.981200, 6.837600
9219600, 49.320000, 145.736200, 31.582600
9223200, 61.909992, 158.577992, 43.920792
9226800, 80.690004, 177.733604, 62.325204
9230400, 105.000012, 202.529812, 86.149012
9234000, 80.700012, 177.743812, 62.335012
9237600, 80.690004, 177.733604, 62.325204
9241200, 81.000000, 178.049800, 62.629000
9244800, 71.520012, 168.380212, 53.338612
9248400, 68.010012, 164.800012, 49.898812
9252000, 72.129996, 169.002396, 53.936396
9255600, 67.500000, 164.279800, 49.399000
9259200, 58.989996, 155.599596, 41.059196
9262800, 63.960012, 160.669012, 45.929812
9266400, 95.469984, 192.809184, 76.809584
9270000, 150.369984, 248.807184, 130.611584
9273600, 137.710008, 235.894008, 118.204808
9277200, 100.800000, 198.245800, 82.033000
9280800, 77.870016, 174.857216, 59.561616
9284400, 74.130012, 171.042412, 55.896412
9288000, 70.290000, 167.125600, 52.133200
9291600, 67.079988, 163.851388, 48.987388
9295200, 61.830000, 158.496400, 43.842400
9298800, 60.360012, 156.997012, 42.401812
9302400, 71.039988, 167.890588, 52.868188
9306000, 72.320004, 169.196204, 54.122604
9309600, 100.800000, 198.245800, 82.033000
9313200, 124.369992, 222.287192, 105.131592
9316800, 155.980008, 254.529408, 136.109408
9320400, 126.320004, 224.276204, 107.042604
9324000, 95.590008, 192.931608, 76.927208
9327600, 84.110004, 181.222004, 65.676804
9331200, 91.670004, 188.933204, 73.085604
9334800, 85.709988, 182.853988, 67.244788
9338400, 85.590000, 182.731600, 67.127200
9342000, 83.660004, 180.763004, 65.235804
9345600, 87.120000, 184.292200, 68.626600
9349200, 87.360012, 184.537012, 68.861812
9352800, 102.579984, 200.061384, 83.777384
9356400, 143.949996, 242.258796, 124.319996
9360000, 131.190012, 229.243612, 111.815212
9363600, 101.120004, 198.572204, 82.346604
9367200, 84.499992, 181.619792, 66.058992
9370800, 71.190000, 168.043600, 53.015200
9374400, 67.449996, 164.228796, 49.349996
9378000, 67.050000, 163.820800, 48.958000
9381600, 62.120016, 158.792216, 44.126616
9385200, 55.749996, 152.294796, 37.883996
9388800, 55.379988, 151.917388, 37.521388
9392400, 61.499988, 158.159788, 43.518988
9396000, 81.349992, 178.406792, 62.971992
9399600, 121.520016, 219.380216, 102.338616
9403200, 124.940016, 222.868616, 105.690216
9406800, 102.700008, 200.183808, 83.895008
9410400, 89.830008, 187.056408, 71.282408
9414000, 78.289992, 175.285592, 59.973192
9417600, 55.760004, 152.305004, 37.893804
9421200, 36.330012, 132.486412, 18.852412
9424800, 34.409999, 130.527999, 16.970799
9428400, 34.780000, 130.905400, 17.333400
9432000, 26.790001, 122.755601, 9.503201
9435600, 31.810000, 127.876000, 14.422800
9439200, 41.500008, 137.759808, 23.919008
9442800, 59.000004, 155.609804, 41.069004
9446400, 64.990008, 161.719608, 46.939208
9450000, 52.639992, 149.122592, 34.836192
9453600, 49.029984, 145.440384, 31.298384
9457200, 45.579996, 141.921396, 27.917396
9460800, 35.970001, 132.119201, 18.499601
9464400, 43.099992, 139.391792, 25.486992
9468000, 30.989999, 127.039599, 13.619199
9471600, 32.280001, 128.355401, 14.883401
9475200, 34.290000, 130.405600, 16.853200
9478800, 22.389998, 118.267598, 5.191198
9482400, 38.180016, 134.373416, 20.665416
9486000, 45.600012, 141.941812, 27.937012
9489600, 51.649992, 148.112792, 33.865992
9493200, 52.729992, 149.214392, 34.924392
9496800, 51.130008, 147.582408, 33.356408
9500400, 50.069988, 146.501188, 32.317588
9504000, 44.120016, 140.432216, 26.486616
9507600, 36.349992, 132.506792, 18.871992
9511200, 36.560016, 132.721016, 19.077816
9514800, 36.280008, 132.435408, 18.803408
9518400, 37.929996, 134.118396, 20.420396
9522000, 37.749996, 133.934796, 20.243996
9525600, 38.229984, 134.424384, 20.714384
9529200, 40.790016, 137.035616, 23.223216
9532800, 41.420016, 137.678216, 23.840616
9536400, 35.399999, 131.537799, 17.940999
9540000, 23.109998, 119.001998, 5.896798
9543600, 13.680000, 109.383400, 0.000000
9547200, 8.460000, 104.059000, 0.000000
9550800, 1.870000, 97.337200, 0.000000
9554400, 1.320000, 96.776200, 0.000000
9558000, 3.060000, 98.551000, 0.000000
9561600, 11.830000, 107.496400, 0.000000
9565200, 21.039998, 116.890598, 3.868198
9568800, 27.150001, 123.122801, 9.856001
9572400, 38.580012, 134.781412, 21.057412
9576000, 55.000008, 151.529808, 37.149008
9579600, 53.290008, 149.785608, 35.473208
9583200, 53.190000, 149.683600, 35.375200
9586800, 63.309996, 160.005996, 45.292796
9590400, 63.619992, 160.322192, 45.596592
9594000, 53.110008, 149.602008, 35.296808
9597600, 58.479984, 155.079384, 40.559384
9601200, 53.769996, 150.275196, 35.943596
9604800, 44.920008, 141.248208, 27.270608
9608400, 41.299992, 137.555792, 23.722992
9612000, 44.610012, 140.932012, 26.966812
9615600, 35.100000, 131.231800, 17.647000
9619200, 27.410000, 123.388000, 10.110800
9622800, 24.410002, 120.328002, 7.170802
9626400, 9.280001, 104.895401, 0.000000
9630000, -34.999999, 59.729801, 0.000000
9633600, -3.490000, 91.870000, 0.000000
9637200, -1.860000, 93.532600, 0.000000
9640800, -1.750000, 93.644800, 0.000000
9644400, -2.500000, 92.879800, 0.000000
9648000, 0.610000, 96.052000, 0.000000
9651600, 12.899999, 108.587799, 0.000000
9655200, 31.070002, 127.121202, 13.697602
9658800, 67.929984, 164.718384, 49.820384
9662400, 69.990012, 166.819612, 51.839212
9666000, 67.169988, 163.943188, 49.075588
9669600, 65.630016, 162.372416, 47.566416
9673200, 62.470008, 159.149208, 44.469608
9676800, 58.010004, 154.600004, 40.098804
9680400, 78.050016, 175.040816, 59.738016
9684000, 78.440004, 175.438604, 60.120204
9687600, 60.549984, 157.190784, 42.587984
9691200, 56.130012, 152.682412, 38.256412
9694800, 68.990004, 165.799604, 50.859204
9698400, 96.239988, 193.594588, 77.564188
9702000, 127.360008, 225.337008, 108.061808
9705600, 117.460008, 215.239008, 98.359808
9709200, 97.049988, 194.420788, 78.357988
9712800, 61.239996, 157.894596, 43.264196
9716400, 41.310000, 137.566000, 23.732800
9720000, 51.760008, 148.225008, 33.973808
9723600, 55.710000, 152.254000, 37.844800
9727200, 39.170016, 135.383216, 21.635616
9730800, 34.570001, 130.691201, 17.127601
9734400, 39.160008, 135.373008, 21.625808
9738000, 59.310000, 155.926000, 41.372800
9741600, 92.660004, 189.943004, 74.055804
9745200, 103.100004, 200.591804, 84.287004
9748800, 122.420016, 220.298216, 103.220616
9752400, 111.620016, 209.282216, 92.636616
9756000, 101.340000, 198.796600, 82.562200
9759600, 95.439996, 192.778596, 76.780196
9763200, 88.319988, 185.516188, 69.802588
9766800, 86.690016, 183.853616, 68.205216
9770400, 85.950000, 183.098800, 67.480000
9774000, 82.230012, 179.304412, 63.834412
9777600, 78.999984, 176.009784, 60.668984
9781200, 82.410012, 179.488012, 64.010812
9784800, 108.380016, 205.977416, 89.461416
9788400, 148.880016, 247.287416, 129.151416
9792000, 136.280016, 234.435416, 116.803416
9795600, 98.399988, 195.797788, 79.680988
9799200, 82.779984, 179.865384, 64.373384
9802800, 77.569992, 174.551192, 59.267592
9806400, 76.500000, 173.459800, 58.219000
9810000, 72.000000, 168.869800, 53.809000
9813600, 78.620004, 175.622204, 60.296604
9817200, 71.399988, 168.257788, 53.220988
9820800, 71.669988, 168.533188, 53.485588
9824400, 82.910016, 179.998016, 64.500816
9828000, 91.360008, 188.617008, 72.781808
9831600, 103.100004, 200.591804, 84.287004
9835200, 104.199984, 201.713784, 85.364984
9838800, 96.689988, 194.053588, 78.005188
9842400, 96.509988, 193.869988, 77.828788
9846000, 81.560016, 178.621016, 63.177816
9849600, 75.390012, 172.327612, 57.131212
9853200, 69.379992, 166.197392, 51.241392
9856800, 71.190000, 168.043600, 53.015200
9860400, 63.569988, 160.271188, 45.547588
9864000, 60.000012, 156.629812, 42.049012
9867600, 72.420012, 169.298212, 54.220612
9871200, 82.299996, 179.375796, 63.902996
9874800, 101.199996, 198.653796, 82.424996
9878400, 107.190000, 204.763600, 88.295200
9882000, 87.199992, 184.373792, 68.704992
9885600, 68.349996, 165.146796, 50.231996
9889200, 73.199988, 170.093788, 54.984988
9892800, 76.169988, 173.123188, 57.895588
9896400, 51.069996, 147.521196, 33.297596
9900000, 46.019988, 142.370188, 28.348588
9903600, 44.359992, 140.676992, 26.721792
9907200, 33.819998, 129.926198, 16.392598
9910800, 57.129984, 153.702384, 39.236384
9914400, 65.769984, 162.515184, 47.703584
9918000, 89.859996, 187.086996, 71.311796
9921600, 108.150012, 205.742812, 89.236012
9925200, 110.000016, 207.629816, 91.049016
9928800, 99.540000, 196.960600, 80.798200
9932400, 89.309988, 186.525988, 70.772788
9936000, 83.499984, 180.599784, 65.078984
9939600, 79.999992, 177.029792, 61.648992
9943200, 77.379984, 174.357384, 59.081384
9946800, 72.799992, 169.685792, 54.592992
9950400, 70.070004, 166.901204, 51.917604
9954000, 82.109988, 179.181988, 63.716788
9957600, 90.460008, 187.699008, 71.899808
9961200, 112.500000, 210.179800, 93.499000
9964800, 108.339984, 205.936584, 89.422184
9968400, 92.109996, 189.381996, 73.516796
9972000, 80.010000, 177.040000, 61.658800
9975600, 78.199992, 175.193792, 59.884992
9979200, 73.919988, 170.828188, 55.690588
9982800, 63.060012, 159.751012, 45.047812
9986400, 59.289984, 155.905584, 41.353184
9990000, 62.280000, 158.955400, 44.283400
9993600, 66.480012, 163.239412, 48.399412
9997200, 73.540008, 170.440608, 55.318208
10000800, 91.990008, 189.259608, 73.399208
10004400, 103.780008, 201.285408, 84.953408
10008000, 119.800008, 217.625808, 100.653008
10011600, 111.870000, 209.537200, 92.881600
10015200, 91.350000, 188.606800, 72.772000
10018800, 79.740000, 176.764600, 61.394200
10022400, 79.869996, 176.897196, 61.521596
10026000, 74.000016, 170.909816, 55.769016
10029600, 71.409996, 168.267996, 53.230796
10033200, 74.070000, 170.981200, 55.837600
10036800, 77.100012, 174.071812, 58.807012
10040400, 79.020000, 176.030200, 60.688600
10044000, 92.779992, 190.065392, 74.173392
10047600, 104.060016, 201.571016, 85.227816
10051200, 96.059988, 193.410988, 77.387788
10054800, 81.079992, 178.131392, 62.707392
10058400, 80.840016, 177.886616, 62.472216
10062000, 72.950004, 169.838804, 54.740004
10065600, 70.350012, 167.186812, 52.192012
10069200, 68.739984, 165.544584, 50.614184
10072800, 65.369988, 162.107188, 47.311588
10076400, 69.919992, 166.748192, 51.770592
10080000, 71.229996, 168.084396, 53.054396
10083600, 78.519996, 175.520196, 60.198596
10087200, 87.149988, 184.322788, 68.655988
10090800, 114.210000, 211.924000, 95.174800
10094400, 114.779988, 212.505388, 95.733388
10098000, 101.970000, 199.439200, 83.179600
10101600, 87.530004, 184.710404, 69.028404
10105200, 88.260012, 185.455012, 69.743812
10108800, 89.300016, 186.515816, 70.763016
10112400, 81.100008, 178.151808, 62.727008
10116000, 76.510008, 173.470008, 58.228808
10119600, 65.840004, 162.586604, 47.772204
10123200, 62.399988, 159.077788, 44.400988
10126800, 62.780004, 159.465404, 44.773404
10130400, 64.919988, 161.648188, 46.870588
10134000, 67.700016, 164.483816, 49.595016
10137600, 58.730004, 155.334404, 40.804404
10141200, 56.130012, 152.682412, 38.256412
10144800, 36.020016, 132.170216, 18.548616
10148400, 8.430001, 104.028401, 0.000000
10152000, 0.030000, 95.460400, 0.000000
10155600, -0.020000, 95.409400, 0.000000
10159200, 0.000000, 95.429800, 0.000000
10162800, 0.000000, 95.429800, 0.000000
10166400, 17.089999, 112.861599, 0.000000
10170000, 48.800016, 145.205816, 31.073016
10173600, 69.999984, 166.829784, 51.848984
10177200, 81.050004, 178.100804, 62.678004
10180800, 82.029996, 179.100396, 63.638396
10184400, 75.099996, 172.031796, 56.846996
10188000, 69.379992, 166.197392, 51.241392
10191600, 61.920000, 158.588200, 43.930600
10195200, 56.390004, 152.947604, 38.511204
10198800, 43.139988, 139.432588, 25.526188
10202400, 39.600000, 135.821800, 22.057000
10206000, 27.150001, 123.122801, 9.856001
10209600, 18.460001, 114.259001, 1.339801
10213200, 18.740002, 114.544602, 1.614202
10216800, 9.920002, 105.548202, 0.000000
10220400, 0.100000, 95.531800, 0.000000
10224000, -0.070000, 95.358400, 0.000000
10227600, -1.020000, 94.389400, 0.000000
10231200, -16.629998, 78.467202, 0.000000
10234800, -36.730008, 57.965192, 0.000000
10238400, -59.780016, 34.454184, 0.000000
10242000, -62.160012, 32.026588, 0.000000
10245600, -65.059992, 29.068608, 0.000000
10249200, -52.430004, 41.951196, 0.000000
10252800, -23.400000, 71.561800, 0.000000
10256400, -0.020000, 95.409400, 0.000000
10260000, 22.479998, 118.359398, 5.279398
10263600, 62.399988, 159.077788, 44.400988
10267200, 71.070012, 167.921212, 52.897612
10270800, 78.559992, 175.560992, 60.237792
10274400, 72.209988, 169.083988, 54.014788
10278000, 66.939984, 163.708584, 48.850184
10281600, 63.150012, 159.842812, 45.136012
10285200, 60.050016, 156.680816, 42.098016
10288800, 58.929984, 155.538384, 41.000384
10292400, 60.419988, 157.058188, 42.460588
10296000, 64.990008, 161.719608, 46.939208
10299600, 70.089984, 166.921584, 51.937184
10303200, 81.249984, 178.304784, 62.873984
10306800, 109.080000, 206.691400, 90.147400
10310400, 100.299996, 197.735796, 81.542996
10314000, 74.819988, 171.746188, 56.572588
10317600, 58.780008, 155.385408, 40.853408
10321200, 36.420012, 132.578212, 18.940612
10324800, 36.910008, 133.078008, 19.420808
10328400, 41.370012, 137.627212, 23.791612
10332000, 33.630001, 129.732401, 16.206401
10335600, 35.510000, 131.650000, 18.048800
10339200, 47.679984, 144.063384, 29.975384
10342800, 69.210000, 166.024000, 51.074800
10346400, 82.500012, 179.579812, 64.099012
10350000, 112.690008, 210.373608, 93.685208
10353600, 145.789992, 244.135592, 126.123192
10357200, 103.230000, 200.724400, 84.414400
10360800, 85.600008, 182.741808, 67.137008
10364400, 75.750012, 172.694812, 57.484012
10368000, 74.250000, 171.164800, 56.014000
10371600, 63.920016, 160.628216, 45.890616
10375200, 65.189988, 161.923588, 47.135188
10378800, 69.440004, 166.258604, 51.300204
10382400, 67.529988, 164.310388, 49.428388
10386000, 77.990004, 174.979604, 59.679204
10389600, 90.389988, 187.627588, 71.831188
10393200, 100.730016, 198.174416, 81.964416
10396800, 90.190008, 187.423608, 71.635208
10400400, 74.999988, 171.929788, 56.748988
10404000, 61.610004, 158.272004, 43.626804
10407600, 44.889984, 141.217584, 27.241184
10411200, 28.220000, 124.214200, 10.904600
10414800, 14.510002, 110.230002, 0.000000
10418400, 16.930001, 112.698401, 0.000000
10422000, 19.140001, 114.952601, 2.006201
10425600, 37.280016, 133.455416, 19.783416
10429200, 56.639988, 153.202588, 38.756188
10432800, 86.199984, 183.353784, 67.724984
10436400, 100.620000, 198.062200, 81.856600
10440000, 110.890008, 208.537608, 91.921208
10443600, 87.019992, 184.190192, 68.528592
10447200, 75.390012, 172.327612, 57.131212
10450800, 77.510016, 174.490016, 59.208816
10454400, 57.999996, 154.589796, 40.088996
10458000, 54.280008, 150.795408, 36.443408
10461600, 46.739988, 143.104588, 29.054188
10465200, 44.100000, 140.411800, 26.467000
10468800, 41.000004, 137.249804, 23.429004
10472400, 42.130008, 138.402408, 24.536408
10476000, 43.509996, 139.809996, 25.888796
10479600, 42.069996, 138.341196, 24.477596
10483200, 27.320000, 123.296200, 10.022600
10486800, 6.329999, 101.886399, 0.000000
10490400, -0.730000, 94.685200, 0.000000
10494000, -43.430004, 51.131196, 0.000000
10497600, -99.650016, -6.213216, 0.000000
10501200, -106.269984, -12.965584, 0.000000
10504800, -123.180012, -30.213812, 0.000000
10508400, -84.960000, 8.770600, 0.000000
10512000, -30.229999, 64.595201, 0.000000
10515600, 0.210000, 95.644000, 0.000000
10519200, 29.610000, 125.632000, 12.266800
10522800, 62.510004, 159.190004, 44.508804
10526400, 63.690012, 160.393612, 45.665212
10530000, 55.500012, 152.039812, 37.639012
10533600, 48.549996, 144.950796, 30.827996
10537200, 38.210004, 134.404004, 20.694804
10540800, 25.250000, 121.184800, 7.994000
10544400, 20.369999, 116.207199, 3.211599
10548000, 16.840001, 112.606601, 0.000000
10551600, 15.310001, 111.046001, 0.000000
10555200, 14.870002, 110.597202, 0.000000
10558800, 24.140002, 120.052602, 6.906202
10562400, 50.079996, 146.511396, 32.327396
10566000, 61.409988, 158.067988, 43.430788
10569600, 57.780000, 154.365400, 39.873400
10573200, 31.450000, 127.508800, 14.070000
10576800, 14.119999, 109.832199, 0.000000
10580400, 11.459999, 107.118999, 0.000000
10584000, 12.409999, 108.087999, 0.000000
10587600, 3.070000, 98.561200, 0.000000
10591200, -0.010000, 95.419600, 0.000000
10594800, 0.090000, 95.521600, 0.000000
10598400, 5.170000, 100.703200, 0.000000
10602000, 37.040004, 133.210604, 19.548204
10605600, 52.279992, 148.755392, 34.483392
10609200, 63.479988, 160.179388, 45.459388
10612800, 74.300004, 171.215804, 56.063004
10616400, 76.659984, 173.622984, 58.375784
10620000, 67.039992, 163.810592, 48.948192
10623600, 60.739992, 157.384592, 42.774192
10627200, 53.480016, 149.979416, 35.659416
10630800, 55.000008, 151.529808, 37.149008
10634400, 50.969988, 147.419188, 33.199588
10638000, 47.000016, 143.369816, 29.309016
10641600, 39.110004, 135.322004, 21.576804
10645200, 43.769988, 140.075188, 26.143588
10648800, 54.349992, 150.866792, 36.511992
10652400, 65.980008, 162.729408, 47.909408
10656000, 68.259996, 165.054996, 50.143796
10659600, 66.740004, 163.504604, 48.654204
10663200, 50.799996, 147.245796, 33.032996
10666800, 46.959984, 143.328984, 29.269784
